n_row,new_switch,cur_switch,current_model_id,new_model_id,weights,ts,ret_ts,ts_n1_pre,ts_n2_pre,ts_n1_post,ts_n2_post
0,NONE,NONE,1,-1,"(1, 0)",227.47200646944404,0.00021096428091720623,227.46528134533472,16.075206386967384,232.04693169686604,227.85227549822835
1,NONE,NONE,1,-1,"(1, 0)",227.42402306274084,0.00021096428091720623,227.41361120689402,3.756803721974094,229.90345625745093,227.63015770648082
2,NONE,NONE,1,-1,"(1, 0)",227.37604977775482,0.00021096428091720623,227.36679971230768,5.932537939141001,234.21937831702192,227.94510915833825
3,NONE,NONE,1,-1,"(1, 0)",227.3280866123509,0.00021096428091720623,227.3148938648688,1.252308274041181,237.77444243741357,228.19694026608465
4,NONE,NONE,1,-1,"(1, 0)",227.31538127642594,5.589142625221152e-05,227.3026623137698,2.5318779923837,214.88609764314484,226.28154399574382
5,NONE,NONE,1,-1,"(1, 0)",227.30058225533926,6.510559363963413e-05,227.2888518770186,8.944000775886218,204.22043848539352,225.38070760130205
6,NONE,NONE,1,-1,"(1, 0)",227.2824850846667,7.962096251414483e-05,227.27080169313317,9.38415655202071,227.96210362764035,227.33902226746082
7,NONE,NONE,1,-1,"(1, 0)",227.2641585031893,8.063674760726675e-05,227.25221473452143,7.165760760886435,210.31365726655477,225.85393967264682
8,NONE,NONE,1,-1,"(1, 0)",227.2482691704059,6.991814446604312e-05,227.23481032631318,1.1796532123671861,224.26097920073286,226.99972034784014
9,NONE,NONE,1,-1,"(1, 0)",227.23419367909938,6.194074562435635e-05,227.2204038046999,0.7552752086608447,235.68888802247938,227.93768564409686
10,NONE,NONE,1,-1,"(1, 0)",227.21801004083812,7.122261982928076e-05,227.20506753221372,2.030311179796992,242.28444109926377,228.47173580356582
11,NONE,NONE,1,-1,"(1, 0)",227.19941829012612,8.182675031048578e-05,227.18497350660917,0.44002851090767947,235.94309291660824,227.9270668708069
12,NONE,NONE,1,-1,"(1, 0)",227.18180970282896,7.750578686430316e-05,227.16723124198919,0.38069809293540213,230.24997424272792,227.43716213873702
13,NONE,NONE,1,-1,"(1, 0)",227.1671181944811,6.467059764388112e-05,227.15387297993243,2.1148465081569787,227.14293024408187,227.1651049870988
14,NONE,NONE,1,-1,"(1, 0)",227.1525466955932,6.414645906381087e-05,227.139474390191,2.6437475209431467,220.3774979623137,226.58861081599915
