n_row,new_switch,cur_switch,current_model_id,new_model_id,weights,ts,ret_ts,ts_n1_pre,ts_n2_pre,ts_n1_post,ts_n2_post
0,NONE,NONE,1,-1,"(1, 0)",227.47200646944404,0.00021096428091720623,227.47568570605867,969.3645033919869,242.45037535910177,228.71701256403605
1,NONE,NONE,1,-1,"(1, 0)",227.42402306274084,0.00021096428091720623,227.4290716653068,1662.9883814995032,215.3499435566625,226.42021054511235
2,NONE,NONE,1,-1,"(1, 0)",227.37604977775482,0.00021096428091720623,227.3805406646691,1335.0864037737529,216.97276534313457,226.510961018326
3,NONE,NONE,1,-1,"(1, 0)",227.3280866123509,0.00021096428091720623,227.33338498182124,1835.8407170925036,218.1375709432751,226.56368481975485
4,NONE,NONE,1,-1,"(1, 0)",227.31538127642594,5.589142625221152e-05,227.32121215555324,4056.6116777251727,213.971731060187,226.2054892294707
5,NONE,NONE,1,-1,"(1, 0)",227.30058225533926,6.510559363963413e-05,227.30743979314826,15066.208468490442,240.38584237062898,228.38905291164176
6,NONE,NONE,1,-1,"(1, 0)",227.2824850846667,7.962096251414483e-05,227.29038116148732,44611.71190627607,225.22945953197004,227.11169474624245
7,NONE,NONE,1,-1,"(1, 0)",227.2641585031893,8.063674760726675e-05,227.27154925899217,26502.245261154803,211.77985397931658,225.975921800771
8,NONE,NONE,1,-1,"(1, 0)",227.2482691704059,6.991814446604312e-05,227.25497713591406,11766.822305600355,230.1323284947134,227.48822898567116
9,NONE,NONE,1,-1,"(1, 0)",227.23419367909938,6.194074562435635e-05,227.24042152655053,6177.034780751856,240.63605679629063,228.34932601103546
10,NONE,NONE,1,-1,"(1, 0)",227.21801004083812,7.122261982928076e-05,227.224578944676,9205.015426897446,243.54600082390985,228.57671421032154
11,NONE,NONE,1,-1,"(1, 0)",227.19941829012612,8.182675031048578e-05,227.20510499755147,3754.7439702051047,239.05493708462666,228.18603453473398
12,NONE,NONE,1,-1,"(1, 0)",227.18180970282896,7.750578686430316e-05,227.1883105594466,9003.681143111926,221.13743978615065,226.67875826550153
13,NONE,NONE,1,-1,"(1, 0)",227.1671181944811,6.467059764388112e-05,227.1749711815984,51329.363825716275,244.93327082118677,228.64582759452392
14,NONE,NONE,1,-1,"(1, 0)",227.1525466955932,6.414645906381087e-05,227.15950986997487,16187.819167548023,241.04111791585754,228.30859205198036
15,NONE,NONE,1,-1,"(1, 0)",227.13514499272577,7.661093705303894e-05,227.14210682219755,16172.313607571314,232.46747735536263,227.5790272502095
16,NONE,NONE,1,-1,"(1, 0)",227.1164593871996,8.226984938098451e-05,227.1239619156961,27964.169067200983,226.40461461769985,227.05719802873958
17,NONE,NONE,1,-1,"(1, 0)",227.1001153490303,7.196583782023416e-05,227.10771537424398,31320.274442019632,237.58222701928614,227.97281809178406
18,NONE,NONE,1,-1,"(1, 0)",227.08598934153312,6.220360929511352e-05,227.0932558934462,20055.147799284492,230.4456070238242,227.36571636997652
19,NONE,NONE,1,-1,"(1, 0)",227.07041661405734,6.857869790088603e-05,227.07756281241112,17337.909075303138,207.78111429691208,225.46424895640286
20,NONE,NONE,1,-1,"(1, 0)",227.05203605089932,8.094981016767406e-05,227.05673916098166,1405.2870325561814,244.5956220057373,228.51296091940236
21,NONE,NONE,1,-1,"(1, 0)",227.03398273922716,7.951494181553638e-05,227.03921750246573,2453.1499724337395,228.52453160768817,227.1581166005873
22,NONE,NONE,1,-1,"(1, 0)",227.0188755738647,6.654364174311141e-05,227.0232847736279,873.2678565699788,219.3612342357195,226.38109987593472
23,NONE,NONE,1,-1,"(1, 0)",227.00462730651242,6.276444838914587e-05,227.00897081426388,800.6084924769045,223.48974567520375,226.71186786657321
24,NONE,NONE,1,-1,"(1, 0)",226.98777168157096,7.425509760406799e-05,226.9925924123557,1367.8373077754786,224.3173923326676,226.76533550936543
25,NONE,NONE,1,-1,"(1, 0)",226.96900988100754,8.265897255475391e-05,226.97473354152106,3399.096295952983,231.7934548818325,227.37090775631088
26,NONE,NONE,1,-1,"(1, 0)",226.9520975960025,7.451640707731815e-05,226.95783328531655,3446.502584377708,243.25044048554054,228.309923728931
27,NONE,NONE,1,-1,"(1, 0)",226.9378414602695,6.28175886309308e-05,226.94276278200152,1170.8058773831965,238.97850493302857,227.94102041391827
28,NONE,NONE,1,-1,"(1, 0)",226.92280018350473,6.628147669199507e-05,226.92723120400984,632.3567814888377,218.86484056458062,226.2513993652339
29,NONE,NONE,1,-1,"(1, 0)",226.9047826512556,7.940254378581776e-05,226.91005597318758,1530.9870162477223,224.89845491003504,226.73759925566483
30,NONE,NONE,1,-1,"(1, 0)",226.88635826636028,8.120204756828255e-05,226.89118412577696,967.6023480599437,231.3799698313821,227.26083260102317
31,NONE,NONE,1,-1,"(1, 0)",226.87075598376006,6.87693134339137e-05,226.87496044703067,455.8247463709938,222.3734892911856,226.49595127550495
32,NONE,NONE,1,-1,"(1, 0)",226.85669734916235,6.196951275019529e-05,226.86014108718564,163.90366048267757,228.86745098936765,227.02428506124554
33,NONE,NONE,1,-1,"(1, 0)",226.8404317036507,7.170266010976875e-05,226.8433323290832,87.1956652743469,241.81943341446018,228.08895692186059
34,NONE,NONE,1,-1,"(1, 0)",226.82173371127115,8.243135009071447e-05,226.82631662426445,477.9453802889291,229.22363126685585,227.02195245317216
35,NONE,NONE,1,-1,"(1, 0)",226.80427285489392,7.698348918770516e-05,226.80967563894143,1161.6720871824364,242.3989844472916,228.10432576805857
36,NONE,NONE,1,-1,"(1, 0)",226.78974933665842,6.403752046950067e-05,226.79441050170215,442.5312743881307,223.05069470534596,226.47802313823036
37,NONE,NONE,1,-1,"(1, 0)",226.77516771733656,6.429782718467224e-05,226.77899736555852,150.59871918198772,226.52328275157635,226.75416663569078
38,NONE,NONE,1,-1,"(1, 0)",226.7576199664133,7.738250203079305e-05,226.76104176202148,97.06622121246161,231.28614048783018,227.13521768676466
39,NONE,NONE,1,-1,"(1, 0)",226.7389406399803,8.237913169001046e-05,226.74005035006664,9.348264361639055,193.92089186538456,224.00227615298357
40,NONE,NONE,1,-1,"(1, 0)",226.722782049379,7.126771588264478e-05,226.7225570448699,1.960852649755724,218.55308179989504,226.04147030727125
41,NONE,NONE,1,-1,"(1, 0)",226.70877256033913,6.179318091964788e-05,226.70995556040853,13.113333678112319,220.7652395839352,226.2130812968012
42,NONE,NONE,1,-1,"(1, 0)",226.69310143826098,6.912685184190046e-05,226.69373049648223,6.721398801044788,241.84386505494902,227.9567640372795
43,NONE,NONE,1,-1,"(1, 0)",226.67461012709225,8.157312798105326e-05,226.67383477813075,1.598697030801714,234.8665220848311,227.35791939661536
44,NONE,NONE,1,-1,"(1, 0)",226.65665339298315,7.922124752237611e-05,226.65760543735828,9.854955371677427,242.23590011018862,227.95626295027733
45,NONE,NONE,1,-1,"(1, 0)",226.64174051904644,6.579716205652897e-05,226.64305403828558,15.584903729580754,232.7193411158681,227.14876294965083
46,NONE,NONE,1,-1,"(1, 0)",226.62751665088936,6.276123049053983e-05,226.62904920357045,20.85333997412331,214.65889534084704,225.6289745057484
47,NONE,NONE,1,-1,"(1, 0)",226.61052004473564,7.50007933385097e-05,226.6116537793354,13.381802395822593,219.08333112830246,225.98247952811863
48,NONE,NONE,1,-1,"(1, 0)",226.59172058803776,8.296277036232505e-05,226.59133865780606,2.9138297293661815,214.92245018562468,225.61799949054532
49,NONE,NONE,1,-1,"(1, 0)",226.57497829622295,7.389021242584159e-05,226.57359680697652,0.94222296866859,233.20324525567452,227.1281028761544
50,NONE,NONE,1,-1,"(1, 0)",226.56087177713823,6.226176581263052e-05,226.55995574314022,1.7580409526551284,235.52983345063754,227.30937241474768
51,NONE,NONE,1,-1,"(1, 0)",226.54576390348944,6.66857311929982e-05,226.54554582558026,4.210501469721787,209.886087330113,225.15534541631794
52,NONE,NONE,1,-1,"(1, 0)",226.52761323384885,8.012242857860975e-05,226.52678573040137,2.2313762284886023,226.33623792656223,226.5116397493193
53,NONE,NONE,1,-1,"(1, 0)",226.50924578659448,8.108588472991396e-05,226.50725008727622,0.6702301656034794,225.94966030322556,226.46253518946313
54,NONE,NONE,1,-1,"(1, 0)",226.49384347238512,6.800092352775801e-05,226.4910791462991,0.26081090221057157,223.26744266935532,226.22450596963537
55,NONE,NONE,1,-1,"(1, 0)",226.47985175202172,6.177718713197589e-05,226.47699930421425,0.23146200808097558,226.51591236456628,226.4828622507016
56,NONE,NONE,1,-1,"(1, 0)",226.46345615033468,7.239582264776928e-05,226.46139982824147,0.5795469854295007,231.96885559149985,226.92310440675433
57,NONE,NONE,1,-1,"(1, 0)",226.44468249931458,8.29026878909306e-05,226.4428980717762,0.7619183397737717,235.13535968171908,227.17033117168143
58,NONE,NONE,1,-1,"(1, 0)",226.4273651470116,7.647790320205286e-05,226.42710393718625,4.0189408433162255,216.78929229429886,225.62254988132568
59,NONE,NONE,1,-1,"(1, 0)",226.41301876035357,6.336178120441395e-05,226.41344892828252,9.995643150096013,235.6630204642324,227.1854775710617
60,NONE,NONE,1,-1,"(1, 0)",226.39840806901225,6.453322721428471e-05,226.39881885906868,9.747815898493242,216.64213134090835,225.58361813507764
61,NONE,NONE,1,-1,"(1, 0)",226.38071468212397,7.815460567075193e-05,226.38145156881316,13.811285335835148,230.4263610519462,226.71861095807188
62,NONE,NONE,1,-1,"(1, 0)",226.36204960177295,8.245335689056135e-05,226.36274726225267,13.272946554959928,217.98240742127336,225.66211611775356
63,NONE,NONE,1,-1,"(1, 0)",226.34608634287505,7.052340188774753e-05,226.34766209235278,37.55443584613869,229.74196330986726,226.62975664498867
64,NONE,NONE,1,-1,"(1, 0)",226.33218466469822,6.141968400762772e-05,226.33320146015748,17.559847232344698,207.4683665884344,224.75632261256973
65,NONE,NONE,1,-1,"(1, 0)",226.31640464479545,6.972304910185986e-05,226.31899782426353,116.10509119878718,243.44568953152736,227.7474655281772
66,NONE,NONE,1,-1,"(1, 0)",226.297805104189,8.218717051440582e-05,226.2988698541034,24.553139155264144,227.68368392095377,226.41359744365417
