n_row,new_switch,cur_switch,current_model_id,new_model_id,weights,ts,ret_ts,ts_n1_pre,ts_n2_pre,ts_n1_post,ts_n2_post
0,NONE,NONE,1,-1,"(1, 0)",227.47200646944404,0.00021096428091720623,227.47083071745632,143.13350240883182,219.4370309867477,226.8041371226848
1,NONE,NONE,1,-1,"(1, 0)",227.42402306274084,0.00021096428091720623,227.42227960093632,114.40466410500117,233.97236956996306,227.96843824490105
2,NONE,NONE,1,-1,"(1, 0)",227.37604977775482,0.00021096428091720623,227.3761083098158,232.68292993104455,227.35761250828946,227.3745166201574
3,NONE,NONE,1,-1,"(1, 0)",227.3280866123509,0.00021096428091720623,227.33022898338825,529.0179675422339,236.43841731664125,228.08581918930895
4,NONE,NONE,1,-1,"(1, 0)",227.31538127642594,5.589142625221152e-05,227.31769096546984,678.6765718367215,238.5555653055551,228.25031217300037
5,NONE,NONE,1,-1,"(1, 0)",227.30058225533926,6.510559363963413e-05,227.30415914067524,3426.5170741336387,233.11202243121767,227.78399504549924
6,NONE,NONE,1,-1,"(1, 0)",227.2824850846667,7.962096251414483e-05,227.28623642185462,4112.495825269545,205.1733453651459,225.44323498375786
7,NONE,NONE,1,-1,"(1, 0)",227.2641585031893,8.063674760726675e-05,227.26839204111045,6764.98052641337,226.32148258054178,227.1857313629733
8,NONE,NONE,1,-1,"(1, 0)",227.2482691704059,6.991814446604312e-05,227.25126286537832,1547.5307855139406,223.40775159414926,226.92873001240235
9,NONE,NONE,1,-1,"(1, 0)",227.23419367909938,6.194074562435635e-05,227.23812967518475,5488.5049792733225,217.3558180686459,226.41224109430578
10,NONE,NONE,1,-1,"(1, 0)",227.21801004083812,7.122261982928076e-05,227.22275411956187,14111.925666228253,219.77522675931564,226.59867231511805
11,NONE,NONE,1,-1,"(1, 0)",227.19941829012612,8.182675031048578e-05,227.2041673167998,14187.55646939896,237.80122702254823,228.08170078648428
12,NONE,NONE,1,-1,"(1, 0)",227.18180970282896,7.750578686430316e-05,227.18700533350074,22925.276897534764,244.1475331643403,228.59380660081217
13,NONE,NONE,1,-1,"(1, 0)",227.1671181944811,6.467059764388112e-05,227.17164919061526,9749.671395554753,221.94864991833853,226.73277552863246
14,NONE,NONE,1,-1,"(1, 0)",227.1525466955932,6.414645906381087e-05,227.15638744093178,3982.40473826996,213.95015075255697,226.05361662704428
15,NONE,NONE,1,-1,"(1, 0)",227.13514499272577,7.661093705303894e-05,227.1378139865811,1115.107750849235,218.88500597551618,226.4483741610399
16,NONE,NONE,1,-1,"(1, 0)",227.1164593871996,8.226984938098451e-05,227.11909787322912,1081.360395160609,210.8487158077061,225.7621633034094
