n_row,new_switch,cur_switch,current_model_id,new_model_id,weights,ts,ret_ts,ts_n1_pre,ts_n2_pre,ts_n1_post,ts_n2_post
0,NONE,NONE,1,-1,"(1, 0)",227.47200646944404,0.00021096428091720623,227.47136575153948,176.72289202104673,220.8770409128221,226.92383113926584
1,NONE,NONE,1,-1,"(1, 0)",227.42402306274084,0.00021096428091720623,227.4267132212792,656.5247837477573,217.90511440283936,226.6326418512654
2,NONE,NONE,1,-1,"(1, 0)",227.37604977775482,0.00021096428091720623,227.37770050039,435.83545976704283,231.1164379554729,227.68708306621093
3,NONE,NONE,1,-1,"(1, 0)",227.3280866123509,0.00021096428091720623,227.33250673232538,1298.5641127178262,217.91962399014744,226.54555754075764
4,NONE,NONE,1,-1,"(1, 0)",227.31538127642594,5.589142625221152e-05,227.32066889485168,4723.515373426917,242.24682691142348,228.55734224597086
5,NONE,NONE,1,-1,"(1, 0)",227.30058225533926,6.510559363963413e-05,227.30650000317647,10569.798433675809,229.55229286812732,227.48788620703075
6,NONE,NONE,1,-1,"(1, 0)",227.2824850846667,7.962096251414483e-05,227.28964929367157,38888.69459857853,223.84053276187055,226.9961505082274
7,NONE,NONE,1,-1,"(1, 0)",227.2641585031893,8.063674760726675e-05,227.27077437999068,22098.26099162632,230.12035358287844,227.50178333969708
8,NONE,NONE,1,-1,"(1, 0)",227.2482691704059,6.991814446604312e-05,227.25530708227396,36531.80094004379,215.81694017317713,226.29715850104756
9,NONE,NONE,1,-1,"(1, 0)",227.23419367909938,6.194074562435635e-05,227.23972872808073,4854.529148690573,234.8210621243703,227.86547622746497
10,NONE,NONE,1,-1,"(1, 0)",227.21801004083812,7.122261982928076e-05,227.22327562687784,3544.7973682100815,217.81172902190033,226.4352834084215
11,NONE,NONE,1,-1,"(1, 0)",227.19941829012612,8.182675031048578e-05,227.20516646146308,5792.86870514493,197.40834415453998,224.7202051746174
12,NONE,NONE,1,-1,"(1, 0)",227.18180970282896,7.750578686430316e-05,227.18711205281375,3590.577110205689,213.46048634328568,226.03983270056005
13,NONE,NONE,1,-1,"(1, 0)",227.1671181944811,6.467059764388112e-05,227.17262545263816,4675.8107038286735,208.96685064472655,225.6522766148438
14,NONE,NONE,1,-1,"(1, 0)",227.1525466955932,6.414645906381087e-05,227.15714169918874,1431.9989004401825,214.04203310427764,226.06126465392597
15,NONE,NONE,1,-1,"(1, 0)",227.13514499272577,7.661093705303894e-05,227.13985507133904,1623.2207202747684,237.62018277728436,228.00795672408427
16,NONE,NONE,1,-1,"(1, 0)",227.1164593871996,8.226984938098451e-05,227.12183512641695,3184.5198466819434,223.03823454655063,226.7769455570536
