n_row,new_switch,cur_switch,current_model_id,new_model_id,weights,ts,ret_ts,ts_n1_pre,ts_n2_pre,ts_n1_post,ts_n2_post
0,NONE,NONE,1,-1,"(1, 0)",227.47200646944404,0.00021096428091720623,227.47515576174038,786.6983712777518,241.0799836491,228.60310523250354
1,NONE,NONE,1,-1,"(1, 0)",227.42402306274084,0.00021096428091720623,227.429369453152,1870.0537708394033,223.19885814537577,227.0727521082171
2,NONE,NONE,1,-1,"(1, 0)",227.37604977775482,0.00021096428091720623,227.37883422684655,681.3928540595865,215.7726022285949,226.41116103435033
3,NONE,NONE,1,-1,"(1, 0)",227.3280866123509,0.00021096428091720623,227.3323958833023,1243.0370484831637,234.7441469032846,227.94490181451243
4,NONE,NONE,1,-1,"(1, 0)",227.31538127642594,5.589142625221152e-05,227.31942529569434,837.8804982233981,224.91881420037006,227.11604071409073
5,NONE,NONE,1,-1,"(1, 0)",227.30058225533926,6.510559363963413e-05,227.30540405440385,2263.952049818647,215.73757855118188,226.33873739174453
6,NONE,NONE,1,-1,"(1, 0)",227.2824850846667,7.962096251414483e-05,227.28656041878267,1038.2401721006129,234.70482047282516,227.8999460661809
7,NONE,NONE,1,-1,"(1, 0)",227.2641585031893,8.063674760726675e-05,227.2680085719693,823.1424207490569,237.6620856221658,228.12922747177515
8,NONE,NONE,1,-1,"(1, 0)",227.2482691704059,6.991814446604312e-05,227.25247610941625,1258.9649716216702,217.30378297140692,226.42086695606605
9,NONE,NONE,1,-1,"(1, 0)",227.23419367909938,6.194074562435635e-05,227.23898671942533,2767.359717113525,223.8339212620827,226.95126632217526
10,NONE,NONE,1,-1,"(1, 0)",227.21801004083812,7.122261982928076e-05,227.22398287757508,10985.846431095575,214.0893679693155,226.12553387771297
11,NONE,NONE,1,-1,"(1, 0)",227.19941829012612,8.182675031048578e-05,227.20478892403816,5957.08838729676,223.61350091533416,226.9009982551098
12,NONE,NONE,1,-1,"(1, 0)",227.18180970282896,7.750578686430316e-05,227.1873233949554,6948.771397107204,232.93126888426858,227.6603167672457
