n_row,new_switch,cur_switch,current_model_id,new_model_id,weights,ts,ret_ts,ts_n1_pre,ts_n2_pre,ts_n1_post,ts_n2_post
0,NONE,NONE,1,-1,"(1, 0)",227.47200646944404,0.00021096428091720623,227.47225196967523,250.5740844074406,243.24844591165558,228.78334840535254
1,NONE,NONE,1,-1,"(1, 0)",227.42402306274084,0.00021096428091720623,227.42660038843067,627.9717947672901,220.6289650152199,226.85909682362836
2,NONE,NONE,1,-1,"(1, 0)",227.37604977775482,0.00021096428091720623,227.37893266281412,708.3503630030057,234.5053304827424,227.96888761079276
3,NONE,NONE,1,-1,"(1, 0)",227.3280866123509,0.00021096428091720623,227.33099199154663,714.6806818775932,227.4970534418831,227.34214007268264
4,NONE,NONE,1,-1,"(1, 0)",227.31538127642594,5.589142625221152e-05,227.3185941079801,1129.5398586215267,205.932770378595,225.53682822729405
5,NONE,NONE,1,-1,"(1, 0)",227.30058225533926,6.510559363963413e-05,227.30312012148022,476.9448383727831,227.33912945684295,227.30378872562335
6,NONE,NONE,1,-1,"(1, 0)",227.2824850846667,7.962096251414483e-05,227.28361818540768,109.92705987424476,227.39886520985107,227.29216669868265
7,NONE,NONE,1,-1,"(1, 0)",227.2641585031893,8.063674760726675e-05,227.26533207976556,114.61642007833643,213.84753514980372,226.14794520476786
8,NONE,NONE,1,-1,"(1, 0)",227.2482691704059,6.991814446604312e-05,227.2493691372464,105.00670022113961,229.38894747513893,227.4263781178248
9,NONE,NONE,1,-1,"(1, 0)",227.23419367909938,6.194074562435635e-05,227.23545730090598,130.82967414348374,246.355952482907,228.8252628684464
10,NONE,NONE,1,-1,"(1, 0)",227.21801004083812,7.122261982928076e-05,227.21876483646926,72.20029014273533,222.208204743832,226.8011281699591
11,NONE,NONE,1,-1,"(1, 0)",227.19941829012612,8.182675031048578e-05,227.20082905384336,140.6900141691391,247.31684078604988,228.87359014022894
12,NONE,NONE,1,-1,"(1, 0)",227.18180970282896,7.750578686430316e-05,227.1841960405086,401.08392488211894,206.9795138106744,225.5004443784103
13,NONE,NONE,1,-1,"(1, 0)",227.1671181944811,6.467059764388112e-05,227.16941955295417,359.57993785369797,227.9138799370115,227.2292725410903
14,NONE,NONE,1,-1,"(1, 0)",227.1525466955932,6.414645906381087e-05,227.1556405486002,1005.6622480601476,232.4639073640734,227.5946493236832
15,NONE,NONE,1,-1,"(1, 0)",227.13514499272577,7.661093705303894e-05,227.1379427837057,729.1598512304952,230.45189954020935,227.41124340444
16,NONE,NONE,1,-1,"(1, 0)",227.1164593871996,8.226984938098451e-05,227.11817093723724,242.95276856909356,236.02083814514373,227.85775243878604
17,NONE,NONE,1,-1,"(1, 0)",227.1001153490303,7.196583782023416e-05,227.10166284160346,200.96743788285005,219.31010017384338,226.45154683312998
18,NONE,NONE,1,-1,"(1, 0)",227.08598934153312,6.220360929511352e-05,227.08816446325721,465.589709665504,237.7273802911704,227.97200821342355
19,NONE,NONE,1,-1,"(1, 0)",227.07041661405734,6.857869790088603e-05,227.07345776244904,1332.6469915525045,216.65085376064414,226.20280799934994
20,NONE,NONE,1,-1,"(1, 0)",227.05203605089932,8.094981016767406e-05,227.05627505592238,4570.254270229346,232.67256518569667,227.52008008752384
21,NONE,NONE,1,-1,"(1, 0)",227.03398273922716,7.951494181553638e-05,227.03891916491045,9490.363612171934,221.5398231774739,226.57642562334848
22,NONE,NONE,1,-1,"(1, 0)",227.0188755738647,6.654364174311141e-05,227.02447110251896,21661.51555483109,225.20229805893177,226.86757977124478
23,NONE,NONE,1,-1,"(1, 0)",227.00462730651242,6.276444838914587e-05,227.01040689762593,27665.71706682746,231.89159201174581,227.41166947753828
24,NONE,NONE,1,-1,"(1, 0)",226.98777168157096,7.425509760406799e-05,226.9939115969826,41462.67836592614,228.13382928166453,227.08323552111742
25,NONE,NONE,1,-1,"(1, 0)",226.96900988100754,8.265897255475391e-05,226.97504549440137,37341.62939246432,226.20702265740604,226.90553293264946
26,NONE,NONE,1,-1,"(1, 0)",226.9520975960025,7.451640707731815e-05,226.9575218599911,18860.21462517243,240.41138846047753,228.07340035606416
27,NONE,NONE,1,-1,"(1, 0)",226.9378414602695,6.28175886309308e-05,226.94356445689058,28040.43651024666,234.019170419102,227.52782889671235
28,NONE,NONE,1,-1,"(1, 0)",226.92280018350473,6.628147669199507e-05,226.92796361469922,13882.843566457019,228.8249846205591,227.08129293451591
29,NONE,NONE,1,-1,"(1, 0)",226.9047826512556,7.940254378581776e-05,226.91115374670147,49320.575959923444,229.87470086216751,227.152260169971
30,NONE,NONE,1,-1,"(1, 0)",226.88635826636028,8.120204756828255e-05,226.8941685443399,216097.06085905147,241.31381551821823,228.08866789572866
31,NONE,NONE,1,-1,"(1, 0)",226.87075598376006,6.87693134339137e-05,226.8796789634932,832745.0392039153,222.66274356935423,226.52005788797683
32,NONE,NONE,1,-1,"(1, 0)",226.85669734916235,6.196951275019529e-05,226.86629289030512,2058909.6788001866,218.29090502580866,226.14277521123998
33,NONE,NONE,1,-1,"(1, 0)",226.8404317036507,7.170266010976875e-05,226.84890844135307,561237.3813146974,233.97075597668706,227.43475633494276
34,NONE,NONE,1,-1,"(1, 0)",226.82173371127115,8.243135009071447e-05,226.83178692683518,2765325.5064669074,208.87058782700026,225.32535188754463
35,NONE,NONE,1,-1,"(1, 0)",226.80427285489392,7.698348918770516e-05,226.81551607178537,10039272.073832495,232.06001558076443,227.24241777351767
36,NONE,NONE,1,-1,"(1, 0)",226.78974933665842,6.403752046950067e-05,226.801418963123,17505088.432442844,231.17977851748407,227.15574749460635
37,NONE,NONE,1,-1,"(1, 0)",226.77516771733656,6.429782718467224e-05,226.7861957947131,7625807.3969452195,226.57988328127192,226.75888574364447
38,NONE,NONE,1,-1,"(1, 0)",226.7576199664133,7.738250203079305e-05,226.7685432204855,6817107.544985847,227.38871885670022,226.8102423407984
39,NONE,NONE,1,-1,"(1, 0)",226.7389406399803,8.237913169001046e-05,226.74935455384954,4074319.780724896,219.7649341197066,226.15738516399202
40,NONE,NONE,1,-1,"(1, 0)",226.722782049379,7.126771588264478e-05,226.73336649342204,4978058.965357094,216.13187239704385,225.83955367068862
41,NONE,NONE,1,-1,"(1, 0)",226.70877256033913,6.179318091964788e-05,226.71882424505705,2427463.675656252,227.7898267225651,226.79893258902143
42,NONE,NONE,1,-1,"(1, 0)",226.69310143826098,6.912685184190046e-05,226.70304763604315,2139014.4048099816,193.06229782908562,223.88809505237546
43,NONE,NONE,1,-1,"(1, 0)",226.67461012709225,8.157312798105326e-05,226.68541728392253,5162532.631274847,222.04184675777287,226.28817895325957
44,NONE,NONE,1,-1,"(1, 0)",226.65665339298315,7.922124752237611e-05,226.66729335298618,4332743.900793821,229.76006392026076,226.91553766734305
45,NONE,NONE,1,-1,"(1, 0)",226.64174051904644,6.579716205652897e-05,226.6525374873654,5291414.186049526,230.4336633496532,226.9580808082132
46,NONE,NONE,1,-1,"(1, 0)",226.62751665088936,6.276123049053983e-05,226.63855242906078,7274418.38333089,211.08612311110775,225.33089809795106
47,NONE,NONE,1,-1,"(1, 0)",226.61052004473564,7.50007933385097e-05,226.6220942979293,13252920.328952717,229.82390971365942,226.87863327135557
48,NONE,NONE,1,-1,"(1, 0)",226.59172058803776,8.296277036232505e-05,226.60293429107426,9230201.667871095,238.12375438855358,227.5539902262695
49,NONE,NONE,1,-1,"(1, 0)",226.57497829622295,7.389021242584159e-05,226.58652556991706,13464388.417524368,218.82142432297593,225.92794924463766
50,NONE,NONE,1,-1,"(1, 0)",226.56087177713823,6.226176581263052e-05,226.57241618133668,13424798.252059776,221.90120283787257,226.17200121451842
51,NONE,NONE,1,-1,"(1, 0)",226.54576390348944,6.66857311929982e-05,226.5573683826772,14486004.57479151,224.61863660717378,226.3849256418264
52,NONE,NONE,1,-1,"(1, 0)",226.52761323384885,8.012242857860975e-05,226.54085990813866,80215688.32541476,239.577475555494,227.61684348441236
53,NONE,NONE,1,-1,"(1, 0)",226.50924578659448,8.108588472991396e-05,226.52297041076045,131333268.67980835,214.22051310290337,225.48346141815978
54,NONE,NONE,1,-1,"(1, 0)",226.49384347238512,6.800092352775801e-05,226.50638137028974,30632212.689443734,223.75441822536615,226.2651583213311
55,NONE,NONE,1,-1,"(1, 0)",226.47985175202172,6.177718713197589e-05,226.49263314972967,42609582.604706556,218.92595888157183,225.84921952173391
56,NONE,NONE,1,-1,"(1, 0)",226.46345615033468,7.239582264776928e-05,226.47599231202213,32145462.054256536,206.2375791392078,224.77478865180433
57,NONE,NONE,1,-1,"(1, 0)",226.44468249931458,8.29026878909306e-05,226.45739056814824,38258495.87071091,234.58112341148475,227.12405390177116
58,NONE,NONE,1,-1,"(1, 0)",226.4273651470116,7.647790320205286e-05,226.4398840085024,31148695.30644946,212.90186561294598,225.2979351595655
59,NONE,NONE,1,-1,"(1, 0)",226.41301876035357,6.336178120441395e-05,226.4257688098073,42285175.99231178,238.26868796561058,227.40307437630028
60,NONE,NONE,1,-1,"(1, 0)",226.39840806901225,6.453322721428471e-05,226.4112233476093,46055492.863408335,233.40002281939812,226.98314396559348
61,NONE,NONE,1,-1,"(1, 0)",226.38071468212397,7.815460567075193e-05,226.39316746595927,31295548.887710948,217.4784151785091,225.63718606526746
62,NONE,NONE,1,-1,"(1, 0)",226.36204960177295,8.245335689056135e-05,226.3753405822858,73222653.32890457,242.59933902038128,227.7183154552536
63,NONE,NONE,1,-1,"(1, 0)",226.34608634287505,7.052340188774753e-05,226.35975968538642,115286300.69859536,249.8667015980352,228.31085129171808
64,NONE,NONE,1,-1,"(1, 0)",226.33218466469822,6.141968400762772e-05,226.34724822310224,764526174.1575216,197.22536842884227,223.9006341175649
65,NONE,NONE,1,-1,"(1, 0)",226.31640464479545,6.972304910185986e-05,226.33158974421752,885427014.6897973,248.88002069240724,228.20147506816105
66,NONE,NONE,1,-1,"(1, 0)",226.297805104189,8.218717051440582e-05,226.31284408064596,764114470.8067918,236.05680420416095,227.11318471960303
67,NONE,NONE,1,-1,"(1, 0)",226.27995765228388,7.887021141143826e-05,226.29579194382316,1776544223.9863327,219.33397006305069,225.69956376768383
68,NONE,NONE,1,-1,"(1, 0)",226.26524078054058,6.50404503216428e-05,226.28133278824734,2476922533.9729357,222.9853394219529,225.99116045957214
69,NONE,NONE,1,-1,"(1, 0)",226.25102970332622,6.280913260357242e-05,226.2675355339998,4301049129.462703,225.75680713453232,226.20972809890023
70,NONE,NONE,1,-1,"(1, 0)",226.23388533353975,7.577874631799494e-05,226.24882570324343,766255680.4218256,232.19871102964478,226.73239664453467
71,NONE,NONE,1,-1,"(1, 0)",226.2150572735314,8.322733571098682e-05,226.2311213066576,2370977107.4048076,232.961788947486,226.7789634386173
72,NONE,NONE,1,-1,"(1, 0)",226.19849520134025,7.32165166492096e-05,226.21417261386023,1526860852.310768,223.94689228592276,226.01028766729587
73,NONE,NONE,1,-1,"(1, 0)",226.18453334871876,6.172580200753065e-05,226.20018027513223,1466940598.7186537,232.27849494710154,226.69394834124083
74,NONE,NONE,1,-1,"(1, 0)",226.1693465074227,6.714584301393215e-05,226.18507089234825,1617451514.3079314,250.3483668153631,228.19068883524153
75,NONE,NONE,1,-1,"(1, 0)",226.15106265707584,8.084468437123241e-05,226.1658444345862,611005605.3833156,230.16386265564603,226.48655591380071
76,NONE,NONE,1,-1,"(1, 0)",226.13276443513513,8.091477454926468e-05,226.14823838387645,1250704140.338258,224.7854693727128,226.0201136715634
77,NONE,NONE,1,-1,"(1, 0)",226.11756701265514,6.72080103824392e-05,226.13391911857403,3733823631.3046575,212.58279500249787,224.9858142734812
78,NONE,NONE,1,-1,"(1, 0)",226.1036317840518,6.163014314603286e-05,226.11959847629646,2216267431.270849,235.3063010230951,226.8731894846107
79,NONE,NONE,1,-1,"(1, 0)",226.0870970366661,7.313173994597107e-05,226.1028783037516,1795097506.5739944,249.58226546256085,228.0519845767393
80,NONE,NONE,1,-1,"(1, 0)",226.06825440688598,8.334582231918381e-05,226.0835670193009,1123040211.7245739,232.44866907732435,226.60188932247357
81,NONE,NONE,1,-1,"(1, 0)",226.05109238472264,7.591810566558247e-05,226.06545176570302,393407501.28901666,213.30383384435035,224.9848766244429
